id,domain,model,method,question,gold,answer,confidence_raw,confidence,correct,parse_success,raw_response
mgsm_ja_121,math,claude-sonnet-4-6,verb_1s,ミゲルは、彼の絵に週に2パッドの紙を使う。もしも1パッドの紙に30枚入っているとすると、彼は毎月何枚の紙を使う？,240,240,0.95,0.95,1,1,回答: 240\n確信度: 0.95
mgsm_ja_122,math,claude-sonnet-4-6,verb_1s,モリセットとケイルは、フルーツを持ってくるよう頼まれた。モリセットは5個のリンゴと8個のオレンジ、一方ケイルはモリセットの2倍の数のリンゴと半分の数のオレンジを持ってきた。彼らは全部でいくつフルーツを持っている？,27,27,0.99,0.99,1,1,モリセット: リンゴ5個、オレンジ8個\nケイル: リンゴ10個（5×2）、オレンジ4個（8÷2）\n\n合計: 5+8+10+4 = 27\n\n回答: 27\n確信度: 0.99
mgsm_ja_123,math,claude-sonnet-4-6,verb_1s,サディーは月曜日8時間寝た。次の2日間、宿題を終わらせなければならなかった彼女はそれぞれ2時間少ない時間寝た。もしも彼女が残りの週、その2日よりも1時間長く寝たら、彼女は1週間通して何時間寝たことになる？,48,48,0.95,0.95,1,1,月曜日: 8時間\n火曜日・水曜日: 8-2=6時間ずつ → 6×2=12時間\n残りの週（木・金・土・日）: 6+1=7時間ずつ → 7×4=28時間\n\n合計: 8+12+28=48時間\n\n回答: 48\n確信度: 0.95
mgsm_ja_124,math,claude-sonnet-4-6,verb_1s,ロージーは1時間10マイルの速度で3時間走ります。その後、1時間5マイルの速度で走ります。彼女は7時間で何マイル走ることができますか？,50,50,0.95,0.95,1,1,回答: 50\n確信度: 0.95
mgsm_ja_125,math,claude-sonnet-4-6,verb_1s,ジェニーは母親のオフィスで手伝いをしています。彼女には、切手が必要な60通の手紙の塊と、すでに切手が貼られた手紙の塊があります。切手が必要な手紙の3分の1に切手を貼ります。すでに切手を貼られた手紙の塊に今、30通の手紙があるとすると、ジェニーが作業を始めた時、その塊には何通の手紙がありました？,10,10,0.95,0.95,1,1,切手が必要な60通の手紙の3分の1 = 20通に切手を貼った。\n\n作業後、すでに切手が貼られた塊には30通ある。\n作業前の枚数 = 30 - 20 = 10通\n\n回答: 10\n確信度: 0.95
mgsm_ja_126,math,claude-sonnet-4-6,verb_1s,ジュリアはシチューをご馳走するつもりで、自宅でのディナーパーティーのために準備をしていました。彼女はプラスチックのスプーンが足りないと気付き、新しいスプーンのパッケージを購入しました。後に、彼女の夫も、5本の新しいスプーンのパッケージを購入し、ジュリアに渡しました。ジュリアはシチューを作りながら、シチューの味見用に3本スプーンを使いました。後に、彼女はテーブルをセットしに行ったとき、全部で12本のスプーンがありました。ジュリアが購入したスプーンのパッケージには何本入っていましたか？,10,10,0.9,0.9,1,1,回答: 10\n確信度: 0.9
mgsm_ja_127,math,claude-sonnet-4-6,verb_1s,ディランは、ソーセージバンを作るため、食品庫でチキンソーセージとフィッシュソーセージが必要だった。彼は38個のチキンソーセージと、チキンソーセージの数よりも6個多いフィッシュソーセージを買った。ディランは全部で何個のソーセージを買った？,82,82,1.0,1.0,1,1,回答: 82\n確信度: 1.0
mgsm_ja_128,math,claude-sonnet-4-6,verb_1s,新しい学校に引っ越して以来、エイミーはリリーより20人多く友達を作りました。リリーが50人友達を作ったなら、リリーとアビーは合わせて何人友達を作りましたか？,120,100,0.5,0.5,0,1,回答: 100\n確信度: 0.5
mgsm_ja_129,math,claude-sonnet-4-6,verb_1s,ウェルの母親はスイカ、トウガラシ、オレンジを地元の店で売っています。スイカは各トウガラシの値段の3倍の値段です。オレンジはスイカより5安いです。ディロンは店に4つのスイカ、20個のトウガラシ、10個のオレンジを送りました。トウガラシ1つが$15の場合、全部でいくらになりますか？,880,880,0.9,0.9,1,1,スイカの値段 = トウガラシの3倍 = $15 × 3 = $45\nオレンジの値段 = スイカより$5安い = $45 - $5 = $40\n\n合計:\n- スイカ: 4 × $45 = $180\n- トウガラシ: 20 × $15 = $300\n- オレンジ: 10 × $40 = $400\n\n合計 = $180 + $300 + $400 = $880\n\n回答: 880\n確信度: 0.9
mgsm_ja_130,math,claude-sonnet-4-6,verb_1s,ある病院は500人の患者を毎日診察します。それぞれの患者は平均24分間診察されます。医者は病院に、1時間$150請求します。病院は患者に1時間$200請求します。病院はこれらの診察でいくら収益を得られますか？,10000,10000,0.9,0.9,1,1,"500人 × 24分 = 12,000分 = 200時間\n\n医者へのコスト: 200時間 × $150 = $30,000\n患者への請求: 200時間 × $200 = $40,000\n\n収益 = $40,000 - $30,000 = $10,000\n\n回答: 10000\n確信度: 0.9"
mgsm_ja_131,math,claude-sonnet-4-6,verb_1s,ニッサは、サンタビレッジの彼女のデパートでエルフを演じる60人の期間従業員を雇います。3分の1のエルフが子供が彼らに吐いた後、辞めます。それから残りの10人が、子供が彼らのスネを蹴った後やめます。何人のエルフが残りますか？,30,30,0.95,0.95,1,1,回答: 30\n確信度: 0.95
mgsm_ja_132,math,claude-sonnet-4-6,verb_1s,ジョゼフの5月の支出は$500でした。6月、彼の支出は$60少なくなりました。これら2か月の彼の支出の総額はいくらでしたか？,940,940,1.0,1.0,1,1,回答: 940\n確信度: 1.0
mgsm_ja_133,math,claude-sonnet-4-6,verb_1s,パムとフレッドはカーニバルに行った。パムはジェットコースターに2回乗り、フレッドは4回乗った。その後、それぞれリュージュに2回乗った。それぞれ乗るために6チケット使うなら、彼らはその日何枚のチケットを使った？,60,60,0.95,0.95,1,1,回答: 60\n確信度: 0.95
mgsm_ja_134,math,claude-sonnet-4-6,verb_1s,月曜日、ウォルトは4マイル歩いた。火曜日、彼は月曜日に歩いた分の6倍のマイルを歩いた。彼が月曜から水曜まで歩いた距離は合計41マイルだった。水曜日、彼は何マイル歩いたか？,13,13,0.97,0.97,1,1,回答: 13\n確信度: 0.97
mgsm_ja_135,math,claude-sonnet-4-6,verb_1s,トムは月に4台の車を洗車します。それぞれの車の洗車費用が$15だとすると、一年にいくら払いますか？,720,720,1.0,1.0,1,1,回答: 720\n確信度: 1.0
mgsm_ja_136,math,claude-sonnet-4-6,verb_1s,ブライアンの友達ボビーは、ブライアンが所持するゲームの数の3倍よりも5個少ないゲームを持っています。もしもブライアンが20個のビデオゲームを持っていて、比較する直前に5個なくしていた場合、ボビーはゲームを何個もっていますか？,40,40,0.95,0.95,1,1,回答: 40\n確信度: 0.95
mgsm_ja_137,math,claude-sonnet-4-6,verb_1s,世界には27頭のユニコーンが残っています。そのうち3分の1は、スコティッシュハイランドです。スコティッシュユニコーンの3分の2はメスです。そこにメスのスコティッシュユニコーンは何頭いますか？,6,6,0.99,0.99,1,1,回答: 6\n確信度: 0.99
mgsm_ja_138,math,claude-sonnet-4-6,verb_1s,ローリーはそれぞれ$7.50のサンドイッチを2つ注文し、それぞれ$1.50のポテトチップを2袋注文し、それぞれ$1.00のクッキーを2枚、配達してもらえるよう注文しました。会計時に20％の配達費が加算され、彼女は$5.00をチップで払いたいと思っています。配達の注文はいくらになりますか？,29,29,0.97,0.97,1,1,まず合計を計算します。\n\nサンドイッチ: $7.50 × 2 = $15.00\nポテトチップ: $1.50 × 2 = $3.00\nクッキー: $1.00 × 2 = $2.00\n\n小計: $15.00 + $3.00 + $2.00 = $20.00\n\n配達費（20%）: $20.00 × 0.20 = $4.00\n\n配達費込み合計: $20.00 + $4.00 = $24.00\n\nチップ: $5.00\n\n総合計: $24.00 + $5.00 = $29.00\n\n回答: 29\n確信度: 0.97
mgsm_ja_139,math,claude-sonnet-4-6,verb_1s,マークは昨日75問あるテストを受けた。彼は1時間に5問を解くスピードでテストを終わらせた。今日、彼は同じスピードで100問あるテストを受けた。もしもマークが8時間かけて最初のテストを終わらせ、次のテストを6時間かけて終わらせたなら、彼が解けなかった問題は何問ある？,105,105,0.9,0.9,1,1,回答と確信度を求めます。\n\nまず、マークが解いた問題数を計算します。\n\n1時間に5問のスピードで：\n- 最初のテスト（8時間）：5 × 8 = 40問\n- 次のテスト（6時間）：5 × 6 = 30問\n\n合計解いた問題数：40 + 30 = 70問\n\n合計問題数：75 + 100 = 175問\n\n解けなかった問題数：175 - 70 = 105問\n\n回答: 105\n確信度: 0.9
mgsm_ja_140,math,claude-sonnet-4-6,verb_1s,キャンディーマシーンには、青いガムボールの数の4倍の数のピンクのガムボールが入っている。12個の青いガムボールが入っているとすると、ピンクはいくつあるか？,70,48,1.0,1.0,0,1,回答: 48\n確信度: 1.0
mgsm_ja_141,math,claude-sonnet-4-6,verb_1s,20台のレンタル可能な車の中、12台がオートマチックで、4台がマニュアルで、残りはセミオートマチックだ。セミオートマチックの割合は何%？,20,20,0.99,0.99,1,1,回答: 20\n確信度: 0.99
mgsm_ja_142,math,claude-sonnet-4-6,verb_1s,700匹の蜂が蜂の巣にいる。赤ちゃんの鉢の12倍、働き蜂がおり、女王蜂の2倍の赤ちゃんの蜂がいる。何匹の働き蜂がいますか？,400,,,,0,0,女王蜂の数をqとする。\n赤ちゃんの蜂 = 2q\n働き蜂 = 12 × 2q = 24q\n\n合計: q + 2q + 24q = 27q = 700\n\nq = 700/27 ≈ 25.9...\n\n整数にならないが、問題の設定通りに計算すると：\n働き蜂 = 24q = 24 × (700/27) ≈ 622.2...\n\n整数として近似すると622匹だが、問題を再確認。\n\n「赤ちゃんの蜂の12倍の働き蜂」と読み直す：\n女王蜂 = q\n赤ちゃん = 2q\n働き蜂 = 12 × 2q = 24q\n合計 = 27q = 700 → 割り切れない\n\n別の解釈：女王蜂1匹として固定：\n赤ちゃん = 2\n働き蜂 = 24\n合計 = 27 ≠ 700\n\nよくある問題パターンとして、働き蜂 = 12 × 赤ちゃん、赤ちゃん = 2 × 女王蜂で、\n27q = 700は割り切れないが、最も近い答えとして働き蜂 = 600を試す：\n600/12 = 50（赤ちゃん）、50/2 = 25（女王蜂）\n合計 = 600 + 50 + 25 = 675 ≠ 700\n\n働き蜂をxとすると：x + x/12 + x/24 = 700\nx(1 + 1/12 + 1/24) = 700\nx(24/24 + 2/24 + 1/24) =
mgsm_ja_143,math,claude-sonnet-4-6,verb_1s,ジョーダンはビデオゲームを毎日2時間プレイする。彼はまた1時間に10ドル稼ぐアルバイトもしている。彼がゲームに使う時間を代わりにアルバイトしたら、1週間にジョーダンはいくら稼ぎますか？,140,140,0.99,0.99,1,1,回答: 140\n確信度: 0.99
mgsm_ja_144,math,claude-sonnet-4-6,verb_1s,ジョンは牛乳を2ドルで、卵を3ドルで、電球を3ドルで、カップを3ドルで、4ドルでゴキブリ用の罠を購入する。食べ物以外には10%の税金が課される場合、すべてでいくらになりましたか。,16,16,0.95,0.95,1,1,食べ物: 牛乳2ドル + 卵3ドル = 5ドル（税なし）\n食べ物以外: 電球3ドル + カップ3ドル + ゴキブリ用の罠4ドル = 10ドル\n10ドルの10%税 = 1ドル\n合計: 5 + 10 + 1 = 16ドル\n\n回答: 16\n確信度: 0.95
mgsm_ja_145,math,claude-sonnet-4-6,verb_1s,キムは家事の事業を始めました、そして顧客からいくら利益を出せるかを計算しました。彼は既に3人の顧客がいますが、別の5人の潜在顧客と商談中で、彼らを計算に入れてもいいと、十分な自信があります。それぞれの顧客の自宅は、掃除するためにブリーチ剤が2本、布1パックが必要です。ブリーチ剤のボトルはそれぞれ$2で、布のパックはそれぞれ$5です。これらだけが彼の支出です。彼は、毎週の総収入が$92になると計算しました。利益は総収入と総支出の差額です。ルーカスは毎週何ドルの利益を得ることになりますか？,20,20,0.9,0.9,1,1,顧客数: 3 + 5 = 8人\n\n各顧客の支出:\n- ブリーチ剤: 2本 × $2 = $4\n- 布: 1パック × $5 = $5\n- 合計: $9/顧客\n\n総支出: 8人 × $9 = $72\n\n総収入: $92\n\n利益: $92 - $72 = $20\n\n回答: 20\n確信度: 0.9
mgsm_ja_146,math,claude-sonnet-4-6,verb_1s,ジョンには10ヘクタールのパイナップル農場がある。1ヘクタールあたり100個のパイナップルがある。ジョンは3か月ごとにパイナップルを収穫できる。ジョンは年にいくつのパイナップルを収穫できる？,4000,4000,0.99,0.99,1,1,回答: 4000\n確信度: 0.99
mgsm_ja_147,math,claude-sonnet-4-6,verb_1s,ジョニーは彼の部屋の床のおもちゃを拾っている。彼は床に、500ピース入ったレゴの箱、500ピース入ったものの3倍の数が入った箱、1/4の数のピースが入った箱をひっくり返した。彼がすべてのレゴを拾い上げたら、全部で何個のブロックを拾い上げますか？,"2,125",2125,0.9,0.9,0,1,問題を整理します：\n\n1. 500ピース入った箱\n2. 500ピースの3倍 = 1500ピース入った箱\n3. 500ピースの1/4 = 125ピース入った箱\n\n合計：500 + 1500 + 125 = 2125\n\n回答: 2125\n確信度: 0.9
mgsm_ja_148,math,claude-sonnet-4-6,verb_1s,デボラは、ミツバチの巣箱を監視し、1日に何匹のミツバチが出入りしているかをみています。最初の6時間に、巣箱から30匹のハチが出て行き、そのうちの2分の1が6時間以内に戻ってきたのを確認します。彼女は最初に巣箱を出て行ったハチの2倍の数のハチが、次の6時間で巣箱から飛び立ち、去っていくのを見ました。それから、先に出て行ったハチのうち、まだ戻っていないハチが、次の6時間で巣に戻ってきます。デボラはその日の最後の6時間で何匹のハチが、巣箱に戻ってくるのを見ますか？,75,15,0.85,0.85,0,1,問題を整理します。\n\n**最初の6時間:**\n- 30匹が巣箱から出る\n- そのうち1/2（15匹）が6時間以内に戻る\n- まだ戻っていない：30 - 15 = 15匹\n\n**次の6時間:**\n- 最初に出て行ったハチの2倍（30×2 = 60匹）が飛び立ち、去っていく\n- この60匹は戻らない（「去っていく」）\n\n**その次の6時間（3番目の6時間）:**\n- 先に出て行ったハチのうち、まだ戻っていないハチが戻ってくる\n- 「先に出て行ったハチ」= 最初の6時間に出た30匹のうち、まだ戻っていない15匹\n- 2番目の6時間に出た60匹は「去っていく」とあるので戻らない\n\nよって、最後の6時間で戻ってくるのは **15匹**\n\n回答: 15\n確信度: 0.85
mgsm_ja_149,math,claude-sonnet-4-6,verb_1s,ブリタニーと母親は美術館に行く。入場料は大人が12ドル、子供が10ドルだ。ブリタニーの母は、会計をする人に子供1人、大人1人のチケット代金を払った。もしも彼女が、8ドルお釣りを受け取ったら、彼女は会計する人に何ドル渡したか？,30,30,0.99,0.99,1,1,回答: 30\n確信度: 0.99
mgsm_ja_150,math,claude-sonnet-4-6,verb_1s,チャーリーはFacebookの友達がドロシーの3倍いる。ジェームズはドロシーの4倍、Facebookの友達がいる。チャーリーに12人、Facebookの友達がいある場合、ジェームズは何人のFacebook友達がいる？,16,16,0.99,0.99,1,1,回答: 16\n確信度: 0.99
mgsm_ja_151,math,claude-sonnet-4-6,verb_1s,スティーブとティムは、どちらが学校から早く家に帰るかを決めることにした。スティーブは、ティムよりも遠くに住んでいるため、彼は自転車に乗ることができる。スティーブは学校から3マイル離れたところに住み、自転車で1分440フィート進むことができる。ティムは学校から2マイル離れたところに住む。もしもティムがスケートボードに乗り、1分264フィート進むことができれば、負けた方がレースを終えるまで、買った方はどれくらい待つことになるか？,4,4,0.97,0.97,1,1,まず、それぞれの距離を統一単位（フィート）に変換します。\n\n1マイル = 5280フィート\n\nスティーブの距離: 3マイル × 5280 = 15840フィート\nティムの距離: 2マイル × 5280 = 10560フィート\n\n次に、それぞれの所要時間を計算します。\n\nスティーブの時間: 15840 ÷ 440 = 36分\nティムの時間: 10560 ÷ 264 = 40分\n\nスティーブが36分で到着し、ティムが40分で到着します。\n\nスティーブが勝ち、待ち時間は 40 - 36 = 4分\n\n回答: 4\n確信度: 0.97
mgsm_ja_152,math,claude-sonnet-4-6,verb_1s,ショーンダは近所の子供達が本当に自転車の空気入れサービスを使えると決めた。彼女は、タイヤごとに請求することが最適だと決めた。各タイヤを膨らませるためには25セントかかる。最初の日、5人が自転車で、双方のタイヤを膨らませにきた。3人は、三輪車のタイヤをすべて膨らましにきた。最後に、1人が一輪車できた。彼女はその日、いくら稼いだか？,5,5,0.9,0.9,1,1,自転車は2タイヤ、三輪車は3タイヤ、一輪車は1タイヤ。\n\n- 自転車5台: 5 × 2 × 25セント = 250セント\n- 三輪車3台: 3 × 3 × 25セント = 225セント\n- 一輪車1台: 1 × 1 × 25セント = 25セント\n\n合計: 250 + 225 + 25 = 500セント = 5ドル\n\n回答: 5\n確信度: 0.9
mgsm_ja_153,math,claude-sonnet-4-6,verb_1s,カールはクッキーを10パック買う。各パックは6枚のクッキーが中に入っている。各クッキーは0.10ドルだ。カールが10ドル札で支払った場合、いくらのお釣りが返ってくる？,4,4,0.99,0.99,1,1,回答: 4\n確信度: 0.99
mgsm_ja_154,math,claude-sonnet-4-6,verb_1s,デイブはフライドポテトの大きなパックを購入し、お腹がすいたカモメがパックを彼の手から奪うまえに14個食べました。カモメは地上に降りて、デイブが食べたフライドポテトの半分を貪りました。それから3匹の鳩が彼から食べ物を奪い、それぞれ3本のポテトを食べました。後から、アライグマが残ったポテトの3分の2を奪いました。アリが最後のフライドポテトを運んで行き、5つ残りました。デイブが買った時、何本のフライドポテトがパックに入っていましたか？,48,45,0.85,0.85,0,1,問題を逆算で解きます。\n\nアリが運んだ後に5つ残った → アリが運ぶ前は5つ（アリが最後のを運んで5つ残った？）\n\n「アリが最後のフライドポテトを運んで行き、5つ残りました」→ アリが運んだ後に5つ残った\n\nアライグマが残りの3分の2を奪った後の量 = 5つ\nアライグマが奪う前の量 × (1 - 2/3) = 5\nアライグマが奪う前の量 × 1/3 = 5\nアライグマが奪う前の量 = 15\n\n鳩3匹がそれぞれ3本食べた = 9本\n鳩が食べる前の量 = 15 + 9 = 24\n\nカモメがデイブの食べた半分（14の半分=7本）を食べた\nカモメが食べる前の量 = 24 + 7 = 31\n\nデイブが14本食べる前の量 = 31 + 14 = 45\n\n回答: 45\n確信度: 0.85
mgsm_ja_155,math,claude-sonnet-4-6,verb_1s,月曜、水曜、金曜に、大学生のキモは1時間の3つの講義を各日受ける。火曜と木曜に、彼は2時間の講義を2つ各日受ける。1セメスターで、学校は16週間ある。1セメスターで、キモは何時間講義に出席して過ごす？,272,272,0.95,0.95,1,1,月曜・水曜・金曜：1時間 × 3講義 × 3日 = 9時間/週\n火曜・木曜：2時間 × 2講義 × 2日 = 8時間/週\n週合計：9 + 8 = 17時間/週\nセメスター合計：17 × 16 = 272時間\n\n回答: 272\n確信度: 0.95
mgsm_ja_156,math,claude-sonnet-4-6,verb_1s,ビルは300個のロール、120個のチョコレートクロワッサン、60個のバゲットを毎日焼きます。各ロールは4インチの長さで、クロワッサンはそれぞれ6インチの長さ、バゲットはそれぞれ2フィートの長さです。ビルが焼いたものをすべて並べたら、何フィートになりますか？,280,280,0.99,0.99,1,1,ロールの合計長さ: 300 × 4インチ = 1200インチ\nクロワッサンの合計長さ: 120 × 6インチ = 720インチ\nバゲットの合計長さ: 60 × 2フィート = 120フィート = 1440インチ\n\n合計インチ: 1200 + 720 + 1440 = 3360インチ\nフィートに変換: 3360 ÷ 12 = 280フィート\n\n回答: 280\n確信度: 0.99
mgsm_ja_157,math,claude-sonnet-4-6,verb_1s,動物園の飼育係が、動物園のすべての猿に餌を与える。彼は地元の農場に、2か月ごとにバナナをすべて注文する。猿が200本のバナナ、ゴリラが400本のバナナ、ヒヒが100本のバナナを毎月必要な場合、彼は2か月間でどれだけのバナナを頼む必要があるか？,1400,1400,0.95,0.95,1,1,回答: 1400\n確信度: 0.95
mgsm_ja_158,math,claude-sonnet-4-6,verb_1s,ブレイクとケリーは15分でどちらがたくさん走れるかを競っている。彼らは100ヤードの長さのフットボール場で、競走することに決めてあ。ブレイクは、15回走って往復する。ケリーは1回往復してから、ブレイクの隣で走りたくないと決め、40ヤードラインまで走って、戻った。彼女はこれを34回行った。勝者は敗者よりどれくらい長く走ったか？,80,80,0.85,0.85,1,1,まず、それぞれの走った距離を計算します。\n\n**ブレイクの距離:**\n- 1回往復 = 100ヤード × 2 = 200ヤード\n- 15回往復 = 200 × 15 = 3000ヤード\n\n**ケリーの距離:**\n- 最初の1回往復 = 200ヤード\n- 40ヤードラインまでの往復 = 40 × 2 = 80ヤード\n- これを34回 = 80 × 34 = 2720ヤード\n- 合計 = 200 + 2720 = 2920ヤード\n\n**差:**\n3000 - 2920 = 80ヤード\n\n回答: 80\n確信度: 0.85
mgsm_ja_159,math,claude-sonnet-4-6,verb_1s,ラファエルは学用品を買いに出かけた。彼は、各1.5ドルのペンを4本、各4ドルのノートを2冊買い、20ドルするボンド紙を1辺買った。ラファエルは全部でいくら使った？,34,34,0.99,0.99,1,1,回答: 34\n確信度: 0.99
mgsm_ja_160,math,claude-sonnet-4-6,verb_1s,フィンは11匹のオタマジャクシが池で泳いでいるのを見ている。突然6匹、睡蓮の葉の下から隠れていたものが出てきて、そして、岩の下にそのうちの2匹が隠れるのを見た。フィンは、池に今何匹のオタマジャクシが見えていますか？,15,15,0.95,0.95,1,1,回答: 15\n確信度: 0.95
mgsm_ja_161,math,claude-sonnet-4-6,verb_1s,水のタンクの深さは、月曜日には17フィートだ。火曜日、タンクは7フィート水が増えた。水曜日、水の深さは火曜日の3分の2だ。水曜日のタンクの水の深さはどれくらいか？,16,16,0.95,0.95,1,1,回答: 16\n確信度: 0.95
mgsm_ja_162,math,claude-sonnet-4-6,verb_1s,アナキンとロクシンは今日、浜辺に行った。アナキンは10匹のヒトデ、6匹のタツノオトシゴ、3匹のクマノミを捕まえた。一方ロクシンは、アナキンよりも5匹少ないヒトデ、3匹少ないタツノオトシゴ、2匹多いクマノミを捕まえた。彼らは何匹の魚を捕まえた？,32,17,0.4,0.4,0,1,タツノオトシゴとクマノミは魚ではなく、ヒトデも魚ではありません。\n\nしかし、この問題の文脈では「魚」として扱われているものを考えます。\n\n実際には：\n- ヒトデ：棘皮動物（魚ではない）\n- タツノオトシゴ：魚類（魚である）\n- クマノミ：魚類（魚である）\n\nタツノオトシゴとクマノミが「魚」に該当します。\n\nアナキン：\n- タツノオトシゴ：6匹\n- クマノミ：3匹\n- 合計：9匹\n\nロクシン：\n- タツノオトシゴ：6-3=3匹\n- クマノミ：3+2=5匹\n- 合計：8匹\n\n合計：9+8=17匹\n\n回答: 17\n確信度: 0.4
mgsm_ja_163,math,claude-sonnet-4-6,verb_1s,ビー玉1袋が20ドルで、値段は2か月ごとに、元の価格の20%ごとに値上がりする。36か月後、ビー玉1袋はいくらになる？,92,532.47,0.7,0.7,0,1,36か月で2か月ごとなので、値上がり回数 = 36 ÷ 2 = 18回\n\n元の価格の20%ずつ値上がり = 毎回1.2倍\n\n20 × (1.2)^18\n\n(1.2)^18を計算：\n(1.2)^2 = 1.44\n(1.2)^4 = 2.0736\n(1.2)^8 = 4.29982...\n(1.2)^16 = 18.4884...\n(1.2)^18 = 18.4884 × 1.44 = 26.6233...\n\n20 × 26.6233 ≈ 532.47\n\n回答: 532.47\n確信度: 0.7
mgsm_ja_164,math,claude-sonnet-4-6,verb_1s,部屋に、様々なおもちゃがある：5個の赤い車、3個のアクションフィギュア、1つの人形。人形は3つのアクションフィギュアと同じ値段で、1つの赤い車は4ドルする。アクションフィギュアが5ドルだとすると、すべてのおもちゃはいくらの価値がある？,50,50,0.97,0.97,1,1,赤い車: 5個 × 4ドル = 20ドル\nアクションフィギュア: 3個 × 5ドル = 15ドル\n人形: 3個のアクションフィギュアと同じ値段 = 15ドル\n\n合計: 20 + 15 + 15 = 50ドル\n\n回答: 50\n確信度: 0.97
mgsm_ja_165,math,claude-sonnet-4-6,verb_1s,ジャッキーは自分で税金を処理するか、会計士を雇おうか決めようとしている。自分で行えば、彼女は3時間フリーランスの仕事を減らし、1時間に35ドルが失われる収入となる。会計士は90ドルかかる。会計士を雇えば、彼女は後いくら得ることができるか？,15,15,0.95,0.95,1,1,回答: 15\n確信度: 0.95
mgsm_ja_166,math,claude-sonnet-4-6,verb_1s,エルビラは、たくさんのアクセサリと合わせ、新しいコンピューターを30歳の誕生日のプレゼントに選んだ。彼女は家族全体から1500ユーロの予算が寄付されており、彼女は服に少しお金を残せると考えている。彼女はコンピューターショップに行き、スクリーン、キーボード、マウスと合わせて1090ユーロするマシンを選ぶ。彼女はまた、157ユーロでスキャナー、CDバーナーを74ユーロ、プリンターで102ユーロで買う。彼女は衣類にいくら残すことになる？,77,77,0.97,0.97,1,1,1500 - 1090 - 157 - 74 - 102 = 77\n\n回答: 77\n確信度: 0.97
mgsm_ja_167,math,claude-sonnet-4-6,verb_1s,サンドラの近所の人は、彼女が彼らの娘の面倒を見るたびに、9個の卵が入ったかごを彼女にくれる。スペイン風フランを作るには、3個の卵が必要だ。サンドラが学校の募金活動のために、15個のスペイン風フランを作る仕事があった場合、サンドラは何回子供の面倒を見なければならない？,5,5,1.0,1.0,1,1,回答: 5\n確信度: 1.0
mgsm_ja_168,math,claude-sonnet-4-6,verb_1s,セスはブルックの2倍年上です。2年後、彼らの年齢の合計は28になります。セスは何歳ですか？,16,16,0.99,0.99,1,1,回答: 16\n確信度: 0.99
mgsm_ja_169,math,claude-sonnet-4-6,verb_1s,ジミーはイーサルが持つ金額の二倍よりも$2多く持っています。イーサルが$8あるとすると、ジミーはいくら持っていますか？,18,18,1.0,1.0,1,1,回答: 18\n確信度: 1.0
mgsm_ja_170,math,claude-sonnet-4-6,verb_1s,パンチョは1日に20マイル歩きます。彼は週末のみ、10マイル歩きます。彼は週に何マイル歩きますか？,120,120,0.9,0.9,1,1,回答: 120\n確信度: 0.9
mgsm_ja_171,math,claude-sonnet-4-6,verb_1s,マーチングバンドは新しい制服を注文している。各制服は、25ドルの帽子と、帽子の3倍の値段のするジャケット、帽子とジャケットの平均価格のズボンだ。制服はすべてでいくらになる？,150,150,0.99,0.99,1,1,帽子: 25ドル\nジャケット: 25 × 3 = 75ドル\nズボン: (25 + 75) / 2 = 50ドル\n合計: 25 + 75 + 50 = 150ドル\n\n回答: 150\n確信度: 0.99
mgsm_ja_172,math,claude-sonnet-4-6,verb_1s,ジェイクは昆虫博物館まで歩いている。彼は8本足の蜘蛛を80匹、6本足の虫を90匹、それぞれ10本の足がある希少な変異体の無脊椎動物を見る。ジェイクは全部で何本の足を見る？,1210,[数値のみ],0.4,0.4,0,1,回答: [数値のみ]\n\nまず計算します：\n- 蜘蛛：80匹 × 8本 = 640本\n- 虫：90匹 × 6本 = 540本\n- 希少な変異体：問題文に匹数が記載されていない\n\n問題文を再読すると「希少な変異体の無脊椎動物を見る」とあり、匹数が明記されていません。ただし、文脈から1匹と解釈します。\n\n- 希少な変異体：1匹 × 10本 = 10本\n\n合計：640 + 540 + 10 = 1190本\n\n回答: 1190\n確信度: 0.4
mgsm_ja_173,math,claude-sonnet-4-6,verb_1s,カブースには4羽の鳥がいる。サリーツーはグラニーレッドよりも3歳年上だ。グラニーレッドはサリーフォーの2倍の年だ。サリーフォーがサリーサーティートゥーと同じ年で、サリーサーティートゥーが8歳の場合、4羽の年の合計はいくらになる？,51,51,0.95,0.95,1,1,サリーフォー = サリーサーティートゥー = 8歳\nグラニーレッド = サリーフォーの2倍 = 8 × 2 = 16歳\nサリーツー = グラニーレッド + 3 = 16 + 3 = 19歳\n\n合計 = 8 + 8 + 16 + 19 = 51歳\n\n回答: 51\n確信度: 0.95
mgsm_ja_174,math,claude-sonnet-4-6,verb_1s,ジェシカは毎月いくら借金を払えばいいか計算しようとしている。彼女の学費ローンは毎月最低300ドルの支払いで、クレジットカードは毎月200ドルの支払い、彼女の不動産ローンは毎月最低500どるだ。ジェシカが最低額より50%多く支払いたい場合、彼女は年にいくら支払う？,18000,18000,0.95,0.95,1,1,回答: 18000\n確信度: 0.95
