id,domain,model,method,question,gold,answer,confidence_raw,confidence,correct,parse_success,raw_response
mgsm_ja_139,math,claude-sonnet-4-6,ling_1s,マークは昨日75問あるテストを受けた。彼は1時間に5問を解くスピードでテストを終わらせた。今日、彼は同じスピードで100問あるテストを受けた。もしもマークが8時間かけて最初のテストを終わらせ、次のテストを6時間かけて終わらせたなら、彼が解けなかった問題は何問ある？,105,35,,,0,0,回答: 35\n確信度: かなり自信がある
mgsm_ja_140,math,claude-sonnet-4-6,ling_1s,キャンディーマシーンには、青いガムボールの数の4倍の数のピンクのガムボールが入っている。12個の青いガムボールが入っているとすると、ピンクはいくつあるか？,70,48,,,0,0,回答: 48\n確信度: ほぼ確実
mgsm_ja_141,math,claude-sonnet-4-6,ling_1s,20台のレンタル可能な車の中、12台がオートマチックで、4台がマニュアルで、残りはセミオートマチックだ。セミオートマチックの割合は何%？,20,20,,,1,0,回答: 20\n確信度: ほぼ確実
mgsm_ja_142,math,claude-sonnet-4-6,ling_1s,700匹の蜂が蜂の巣にいる。赤ちゃんの鉢の12倍、働き蜂がおり、女王蜂の2倍の赤ちゃんの蜂がいる。何匹の働き蜂がいますか？,400,622,,,0,0,"回答の導出:\n- 女王蜂の数を x とする\n- 赤ちゃん蜂 = 2x\n- 働き蜂 = 12 × 2x = 24x\n- 合計: x + 2x + 24x = 27x = 700\n- x = 700/27 ≈ 26 (割り切れない...)\n\n整数で解く場合、問題文を再解釈:\n- 女王蜂 = 1匹と仮定\n- 赤ちゃん蜂 = 2匹\n- 働き蜂 = 24匹\n- 合計27匹... 700に合わない\n\n別解釈: 働き蜂 = 赤ちゃん蜂の12倍、赤ちゃん蜂 = 女王蜂の2倍\n700 = x + 2x + 24x = 27x → x ≈ 25.9\n\nおそらく問題の意図: 700匹を27で割って近似、または女王蜂を無視して\n赤ちゃん蜂をy、働き蜂=12y、y + 12y = 700 → 13y = 700 → y ≈ 53.8\n\n最も自然な解釈で働き蜂 = 12 × (700/27 × 2) ≈ 600に近い値\n27x = 700, 働き蜂 = 24 × (700/27) ≈ 622\n\n回答: 622\n確信度: あまり自信がない"
mgsm_ja_143,math,claude-sonnet-4-6,ling_1s,ジョーダンはビデオゲームを毎日2時間プレイする。彼はまた1時間に10ドル稼ぐアルバイトもしている。彼がゲームに使う時間を代わりにアルバイトしたら、1週間にジョーダンはいくら稼ぎますか？,140,140,,,1,0,回答: 140\n確信度: ほぼ確実
mgsm_ja_144,math,claude-sonnet-4-6,ling_1s,ジョンは牛乳を2ドルで、卵を3ドルで、電球を3ドルで、カップを3ドルで、4ドルでゴキブリ用の罠を購入する。食べ物以外には10%の税金が課される場合、すべてでいくらになりましたか。,16,16,,,1,0,食べ物: 牛乳2ドル + 卵3ドル = 5ドル（税なし）\n食べ物以外: 電球3ドル + カップ3ドル + ゴキブリ用の罠4ドル = 10ドル\n10ドルの10%税 = 1ドル\n合計: 5 + 10 + 1 = 16ドル\n\n回答: 16\n確信度: ほぼ確実
mgsm_ja_145,math,claude-sonnet-4-6,ling_1s,キムは家事の事業を始めました、そして顧客からいくら利益を出せるかを計算しました。彼は既に3人の顧客がいますが、別の5人の潜在顧客と商談中で、彼らを計算に入れてもいいと、十分な自信があります。それぞれの顧客の自宅は、掃除するためにブリーチ剤が2本、布1パックが必要です。ブリーチ剤のボトルはそれぞれ$2で、布のパックはそれぞれ$5です。これらだけが彼の支出です。彼は、毎週の総収入が$92になると計算しました。利益は総収入と総支出の差額です。ルーカスは毎週何ドルの利益を得ることになりますか？,20,20,,,1,0,顧客数: 3 + 5 = 8人\n\n各顧客の支出:\n- ブリーチ剤: 2本 × $2 = $4\n- 布: 1パック × $5 = $5\n- 合計: $9/顧客\n\n総支出: 8 × $9 = $72\n\n利益: $92 - $72 = $20\n\n回答: 20\n確信度: ほぼ確実
mgsm_ja_146,math,claude-sonnet-4-6,ling_1s,ジョンには10ヘクタールのパイナップル農場がある。1ヘクタールあたり100個のパイナップルがある。ジョンは3か月ごとにパイナップルを収穫できる。ジョンは年にいくつのパイナップルを収穫できる？,4000,4000,,,1,0,回答: 4000\n確信度: ほぼ確実
mgsm_ja_147,math,claude-sonnet-4-6,ling_1s,ジョニーは彼の部屋の床のおもちゃを拾っている。彼は床に、500ピース入ったレゴの箱、500ピース入ったものの3倍の数が入った箱、1/4の数のピースが入った箱をひっくり返した。彼がすべてのレゴを拾い上げたら、全部で何個のブロックを拾い上げますか？,"2,125",2125,,,0,0,回答: 2125\n確信度: かなり自信がある
mgsm_ja_148,math,claude-sonnet-4-6,ling_1s,デボラは、ミツバチの巣箱を監視し、1日に何匹のミツバチが出入りしているかをみています。最初の6時間に、巣箱から30匹のハチが出て行き、そのうちの2分の1が6時間以内に戻ってきたのを確認します。彼女は最初に巣箱を出て行ったハチの2倍の数のハチが、次の6時間で巣箱から飛び立ち、去っていくのを見ました。それから、先に出て行ったハチのうち、まだ戻っていないハチが、次の6時間で巣に戻ってきます。デボラはその日の最後の6時間で何匹のハチが、巣箱に戻ってくるのを見ますか？,75,15,,,0,0,回答: 15\n確信度: かなり自信がある
mgsm_ja_149,math,claude-sonnet-4-6,ling_1s,ブリタニーと母親は美術館に行く。入場料は大人が12ドル、子供が10ドルだ。ブリタニーの母は、会計をする人に子供1人、大人1人のチケット代金を払った。もしも彼女が、8ドルお釣りを受け取ったら、彼女は会計する人に何ドル渡したか？,30,30,,,1,0,回答: 30\n確信度: ほぼ確実
mgsm_ja_150,math,claude-sonnet-4-6,ling_1s,チャーリーはFacebookの友達がドロシーの3倍いる。ジェームズはドロシーの4倍、Facebookの友達がいる。チャーリーに12人、Facebookの友達がいある場合、ジェームズは何人のFacebook友達がいる？,16,16,,,1,0,回答: 16\n確信度: ほぼ確実
mgsm_ja_151,math,claude-sonnet-4-6,ling_1s,スティーブとティムは、どちらが学校から早く家に帰るかを決めることにした。スティーブは、ティムよりも遠くに住んでいるため、彼は自転車に乗ることができる。スティーブは学校から3マイル離れたところに住み、自転車で1分440フィート進むことができる。ティムは学校から2マイル離れたところに住む。もしもティムがスケートボードに乗り、1分264フィート進むことができれば、負けた方がレースを終えるまで、買った方はどれくらい待つことになるか？,4,4,,,1,0,まず、それぞれの距離を統一します。\n- 1マイル = 5280フィート\n\nスティーブの距離: 3マイル = 3 × 5280 = 15840フィート\nティムの距離: 2マイル = 2 × 5280 = 10560フィート\n\nそれぞれの所要時間を計算します。\n- スティーブ: 15840 ÷ 440 = 36分\n- ティム: 10560 ÷ 264 = 40分\n\nスティーブが先に到着し、ティムが到着するまでの待ち時間:\n40 - 36 = 4分\n\n回答: 4\n確信度: ほぼ確実
mgsm_ja_152,math,claude-sonnet-4-6,ling_1s,ショーンダは近所の子供達が本当に自転車の空気入れサービスを使えると決めた。彼女は、タイヤごとに請求することが最適だと決めた。各タイヤを膨らませるためには25セントかかる。最初の日、5人が自転車で、双方のタイヤを膨らませにきた。3人は、三輪車のタイヤをすべて膨らましにきた。最後に、1人が一輪車できた。彼女はその日、いくら稼いだか？,5,3.00,,,0,0,回答: 3.00\n確信度: かなり自信がある
mgsm_ja_153,math,claude-sonnet-4-6,ling_1s,カールはクッキーを10パック買う。各パックは6枚のクッキーが中に入っている。各クッキーは0.10ドルだ。カールが10ドル札で支払った場合、いくらのお釣りが返ってくる？,4,4,,,1,0,回答: 4\n確信度: ほぼ確実
mgsm_ja_154,math,claude-sonnet-4-6,ling_1s,デイブはフライドポテトの大きなパックを購入し、お腹がすいたカモメがパックを彼の手から奪うまえに14個食べました。カモメは地上に降りて、デイブが食べたフライドポテトの半分を貪りました。それから3匹の鳩が彼から食べ物を奪い、それぞれ3本のポテトを食べました。後から、アライグマが残ったポテトの3分の2を奪いました。アリが最後のフライドポテトを運んで行き、5つ残りました。デイブが買った時、何本のフライドポテトがパックに入っていましたか？,48,45,,,0,0,回答の手順を逆算します。\n\nアリが運んだ後に5個残った\n→ アリが運ぶ前: アライグマに奪われた後の残り = 5個（アリが全部運んだわけではなく、5つ残った）\n\n待って、「アリが最後のフライドポテトを運んで行き、5つ残りました」→ アリが運んだ後に5つ残った\n\nアライグマが残りの3分の2を奪った後の1/3が、アリが運んだ後に5つ残った量\n→ アライグマ後の残り = X、アリが運んだ後5つ残る\n→ X - アリが運んだ分 = 5\n\n「最後のフライドポテトを運んで行き」= アリが全部持っていったが5つ残った？矛盾する。\n\n再解釈：アリが最後のポテトを運んでいったが、5つ残った = アライグマの後に残ったのが5つで、アリがそれを運んだ（5つが残った数）\n\nアライグマ前の量をYとすると、Y × (1/3) = 5 → Y = 15\n\n鳩3匹が各3本 = 9本食べた後の残りが15\n→ 鳩前: 15 + 9 = 24\n\nカモメがデイブの食べた半分（14/2=7本）食べた後の残りが24\n→ カモメ前: 24 + 7 = 31\n\nデイブが14本食べる前: 31 + 14 = 45\n\n回答: 45\n確信度: かなり自信がある
mgsm_ja_155,math,claude-sonnet-4-6,ling_1s,月曜、水曜、金曜に、大学生のキモは1時間の3つの講義を各日受ける。火曜と木曜に、彼は2時間の講義を2つ各日受ける。1セメスターで、学校は16週間ある。1セメスターで、キモは何時間講義に出席して過ごす？,272,136,,,0,0,回答: 136\n確信度: ほぼ確実
mgsm_ja_156,math,claude-sonnet-4-6,ling_1s,ビルは300個のロール、120個のチョコレートクロワッサン、60個のバゲットを毎日焼きます。各ロールは4インチの長さで、クロワッサンはそれぞれ6インチの長さ、バゲットはそれぞれ2フィートの長さです。ビルが焼いたものをすべて並べたら、何フィートになりますか？,280,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず計算します：\n- ロール：300個 × 4インチ = 1200インチ = 100フィート\n- クロワッサン：120個 × 6インチ = 720インチ = 60フィート\n- バゲット：60個 × 2フィート = 120フィート\n\n合計：100 + 60 + 120 = 280フィート\n\n回答: 280\n確信度: ほぼ確実
mgsm_ja_157,math,claude-sonnet-4-6,ling_1s,動物園の飼育係が、動物園のすべての猿に餌を与える。彼は地元の農場に、2か月ごとにバナナをすべて注文する。猿が200本のバナナ、ゴリラが400本のバナナ、ヒヒが100本のバナナを毎月必要な場合、彼は2か月間でどれだけのバナナを頼む必要があるか？,1400,1400,,,1,0,回答: 1400\n確信度: ほぼ確実
mgsm_ja_158,math,claude-sonnet-4-6,ling_1s,ブレイクとケリーは15分でどちらがたくさん走れるかを競っている。彼らは100ヤードの長さのフットボール場で、競走することに決めてあ。ブレイクは、15回走って往復する。ケリーは1回往復してから、ブレイクの隣で走りたくないと決め、40ヤードラインまで走って、戻った。彼女はこれを34回行った。勝者は敗者よりどれくらい長く走ったか？,80,80,,,1,0,まず、それぞれの走った距離を計算します。\n\n**ブレイクの距離:**\n- 1回往復 = 100ヤード × 2 = 200ヤード\n- 15回往復 = 200 × 15 = 3000ヤード\n\n**ケリーの距離:**\n- 最初の1回往復 = 200ヤード\n- 40ヤードラインまでの往復 = 40 × 2 = 80ヤード\n- これを34回 = 80 × 34 = 2720ヤード\n- 合計 = 200 + 2720 = 2920ヤード\n\n**差:**\n3000 - 2920 = 80ヤード\n\n回答: 80\n確信度: かなり自信がある
mgsm_ja_159,math,claude-sonnet-4-6,ling_1s,ラファエルは学用品を買いに出かけた。彼は、各1.5ドルのペンを4本、各4ドルのノートを2冊買い、20ドルするボンド紙を1辺買った。ラファエルは全部でいくら使った？,34,34,,,1,0,回答: 34\n確信度: ほぼ確実
mgsm_ja_160,math,claude-sonnet-4-6,ling_1s,フィンは11匹のオタマジャクシが池で泳いでいるのを見ている。突然6匹、睡蓮の葉の下から隠れていたものが出てきて、そして、岩の下にそのうちの2匹が隠れるのを見た。フィンは、池に今何匹のオタマジャクシが見えていますか？,15,15,,,1,0,回答: 15\n確信度: ほぼ確実
mgsm_ja_161,math,claude-sonnet-4-6,ling_1s,水のタンクの深さは、月曜日には17フィートだ。火曜日、タンクは7フィート水が増えた。水曜日、水の深さは火曜日の3分の2だ。水曜日のタンクの水の深さはどれくらいか？,16,16,,,1,0,回答: 16\n確信度: ほぼ確実
mgsm_ja_162,math,claude-sonnet-4-6,ling_1s,アナキンとロクシンは今日、浜辺に行った。アナキンは10匹のヒトデ、6匹のタツノオトシゴ、3匹のクマノミを捕まえた。一方ロクシンは、アナキンよりも5匹少ないヒトデ、3匹少ないタツノオトシゴ、2匹多いクマノミを捕まえた。彼らは何匹の魚を捕まえた？,32,17,,,0,0,回答と確信度を出力する前に、問題を解きます。\n\n**アナキンが捕まえた数:**\n- ヒトデ: 10匹\n- タツノオトシゴ: 6匹\n- クマノミ: 3匹\n\n**ロクシンが捕まえた数:**\n- ヒトデ: 10 - 5 = 5匹\n- タツノオトシゴ: 6 - 3 = 3匹\n- クマノミ: 3 + 2 = 5匹\n\n**「魚」について:**\nヒトデは棘皮動物、タツノオトシゴは魚類、クマノミは魚類です。\n\n魚類のみを数えると：\n- アナキン: タツノオトシゴ6匹 + クマノミ3匹 = 9匹\n- ロクシン: タツノオトシゴ3匹 + クマノミ5匹 = 8匹\n- 合計: 17匹\n\nただし、問題が「全ての生き物」を指している可能性もあります。\n- アナキン合計: 10 + 6 + 3 = 19匹\n- ロクシン合計: 5 + 3 + 5 = 13匹\n- 合計: 32匹\n\n問題が「魚」と明示しているため、魚類（タツノオトシゴ＋クマノミ）のみを計算します。\n\n回答: 17\n確信度: どちらともいえない
mgsm_ja_163,math,claude-sonnet-4-6,ling_1s,ビー玉1袋が20ドルで、値段は2か月ごとに、元の価格の20%ごとに値上がりする。36か月後、ビー玉1袋はいくらになる？,92,532.47,,,0,0,36か月で2か月ごとなので、18回値上がりする。\n\n20%ずつ値上がりするので、毎回1.2倍になる。\n\n20 × (1.2)^18\n\n(1.2)^18を計算する：\n(1.2)^2 = 1.44\n(1.2)^4 = 2.0736\n(1.2)^8 = 4.29982...\n(1.2)^16 = 18.4884...\n(1.2)^18 = 18.4884 × 1.44 = 26.6233...\n\n20 × 26.6233 ≈ 532.47\n\n回答: 532.47\n確信度: かなり自信がある
mgsm_ja_164,math,claude-sonnet-4-6,ling_1s,部屋に、様々なおもちゃがある：5個の赤い車、3個のアクションフィギュア、1つの人形。人形は3つのアクションフィギュアと同じ値段で、1つの赤い車は4ドルする。アクションフィギュアが5ドルだとすると、すべてのおもちゃはいくらの価値がある？,50,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず整理します：\n- 赤い車：5個 × 4ドル = 20ドル\n- アクションフィギュア：3個 × 5ドル = 15ドル\n- 人形：3つのアクションフィギュアと同じ値段 = 15ドル\n\n合計：20 + 15 + 15 = 50ドル\n\n回答: 50\n確信度: ほぼ確実
mgsm_ja_165,math,claude-sonnet-4-6,ling_1s,ジャッキーは自分で税金を処理するか、会計士を雇おうか決めようとしている。自分で行えば、彼女は3時間フリーランスの仕事を減らし、1時間に35ドルが失われる収入となる。会計士は90ドルかかる。会計士を雇えば、彼女は後いくら得ることができるか？,15,15,,,1,0,回答: 15\n確信度: ほぼ確実
mgsm_ja_166,math,claude-sonnet-4-6,ling_1s,エルビラは、たくさんのアクセサリと合わせ、新しいコンピューターを30歳の誕生日のプレゼントに選んだ。彼女は家族全体から1500ユーロの予算が寄付されており、彼女は服に少しお金を残せると考えている。彼女はコンピューターショップに行き、スクリーン、キーボード、マウスと合わせて1090ユーロするマシンを選ぶ。彼女はまた、157ユーロでスキャナー、CDバーナーを74ユーロ、プリンターで102ユーロで買う。彼女は衣類にいくら残すことになる？,77,77,,,1,0,回答: 77\n確信度: ほぼ確実
mgsm_ja_167,math,claude-sonnet-4-6,ling_1s,サンドラの近所の人は、彼女が彼らの娘の面倒を見るたびに、9個の卵が入ったかごを彼女にくれる。スペイン風フランを作るには、3個の卵が必要だ。サンドラが学校の募金活動のために、15個のスペイン風フランを作る仕事があった場合、サンドラは何回子供の面倒を見なければならない？,5,5,,,1,0,回答: 5\n確信度: ほぼ確実
mgsm_ja_168,math,claude-sonnet-4-6,ling_1s,セスはブルックの2倍年上です。2年後、彼らの年齢の合計は28になります。セスは何歳ですか？,16,16,,,1,0,回答: 16\n確信度: ほぼ確実
mgsm_ja_169,math,claude-sonnet-4-6,ling_1s,ジミーはイーサルが持つ金額の二倍よりも$2多く持っています。イーサルが$8あるとすると、ジミーはいくら持っていますか？,18,18,,,1,0,回答: 18\n確信度: ほぼ確実
mgsm_ja_170,math,claude-sonnet-4-6,ling_1s,パンチョは1日に20マイル歩きます。彼は週末のみ、10マイル歩きます。彼は週に何マイル歩きますか？,120,120,,,1,0,回答: 120\n確信度: かなり自信がある
mgsm_ja_171,math,claude-sonnet-4-6,ling_1s,マーチングバンドは新しい制服を注文している。各制服は、25ドルの帽子と、帽子の3倍の値段のするジャケット、帽子とジャケットの平均価格のズボンだ。制服はすべてでいくらになる？,150,150,,,1,0,回答: 150\n確信度: ほぼ確実
mgsm_ja_172,math,claude-sonnet-4-6,ling_1s,ジェイクは昆虫博物館まで歩いている。彼は8本足の蜘蛛を80匹、6本足の虫を90匹、それぞれ10本の足がある希少な変異体の無脊椎動物を見る。ジェイクは全部で何本の足を見る？,1210,1540,,,0,0,回答: 1540\n確信度: ほぼ確実
mgsm_ja_173,math,claude-sonnet-4-6,ling_1s,カブースには4羽の鳥がいる。サリーツーはグラニーレッドよりも3歳年上だ。グラニーレッドはサリーフォーの2倍の年だ。サリーフォーがサリーサーティートゥーと同じ年で、サリーサーティートゥーが8歳の場合、4羽の年の合計はいくらになる？,51,51,,,1,0,回答の手順を整理します。\n\n- サリーサーティートゥー = 8歳\n- サリーフォー = サリーサーティートゥー = 8歳\n- グラニーレッド = サリーフォーの2倍 = 16歳\n- サリーツー = グラニーレッド + 3 = 19歳\n\n合計 = 8 + 8 + 16 + 19 = 51\n\n回答: 51\n確信度: ほぼ確実
mgsm_ja_174,math,claude-sonnet-4-6,ling_1s,ジェシカは毎月いくら借金を払えばいいか計算しようとしている。彼女の学費ローンは毎月最低300ドルの支払いで、クレジットカードは毎月200ドルの支払い、彼女の不動産ローンは毎月最低500どるだ。ジェシカが最低額より50%多く支払いたい場合、彼女は年にいくら支払う？,18000,18000,,,1,0,"まず月々の最低支払い額を計算します：\n- 学費ローン：300ドル\n- クレジットカード：200ドル\n- 不動産ローン：500ドル\n- 合計：1,000ドル/月\n\n50%多く支払う場合：\n1,000 × 1.5 = 1,500ドル/月\n\n年間：1,500 × 12 = 18,000ドル\n\n回答: 18000\n確信度: ほぼ確実"
mgsm_ja_175,math,claude-sonnet-4-6,ling_1s,ビリーは家族みんなで集まり行うバーベキューのためにポテトサラダを用意するため、じゃがいもの皮を剥いてカットしている。大イベントだから、60個のじゃがいもを用意する必要がある。じゃがいもはおよそ同じ大きさのため、各じゃがいもを皮剥きしてカットするために同じ時間がかかる。ビリーが1つじゃがいもの皮を剥くために1.5分かかるが、カットには5秒しかかからない。ビリーがじゃがいもを用意するにはどれくらいかかる？,95,[95],,,1,0,回答: [95]\n確信度: [ほぼ確実]\n\n待って、形式を確認します。\n\n回答: 95\n確信度: ほぼ確実
mgsm_ja_176,math,claude-sonnet-4-6,ling_1s,ホアンと兄弟のカルロスは、レモネードを売っている。1ガロンあたり、3ドルのレモンと2ドルの砂糖を消費する。1杯あたり0.50ドルで売り1ガロンあたり20杯作れる。25ドルの儲けがでた場合、レモンにいくら使ったことになる？,15,15,,,1,0,まず、1ガロンあたりの収益を計算します。\n- 売上: 0.50ドル × 20杯 = 10ドル\n- コスト: 3ドル（レモン）+ 2ドル（砂糖）= 5ドル\n- 1ガロンあたりの利益: 10 - 5 = 5ドル\n\n25ドルの儲けが出た場合のガロン数:\n25 ÷ 5 = 5ガロン\n\nレモンのコスト:\n3ドル × 5ガロン = 15ドル\n\n回答: 15\n確信度: ほぼ確実
mgsm_ja_177,math,claude-sonnet-4-6,ling_1s,240人のアジア系の人のレースで、80人が日本人で残りは中国人だった。中国人チームの男子の数が60だった場合、中国人チームの女子の数は何人？,100,100,,,1,0,回答: 100\n確信度: ほぼ確実
mgsm_ja_178,math,claude-sonnet-4-6,ling_1s,ゼイドは彼の給料の1/4を家賃に使用し、1/3を車の燃料に仕位、残りの半分を彼の好きなチャリティに寄付している。彼は娘に毎週の出費用に200ドル、妻に食料品や家庭用品用に700ドル渡している。ゼイドが6000ドル月に稼いでる場合、これらの出費と寄付の後にいくら残っているか？,350,350,,,1,0,まず、ゼイドの月収6000ドルから各支出を計算します。\n\n- 家賃: 6000 × 1/4 = 1500ドル\n- 車の燃料: 6000 × 1/3 = 2000ドル\n- 残り: 6000 - 1500 - 2000 = 2500ドル\n- チャリティ: 2500 × 1/2 = 1250ドル\n- 残り: 2500 - 1250 = 1250ドル\n\n次に、娘と妻への支出：\n- 娘への週次出費: 200ドル/週 × 4週 = 800ドル/月\n- 妻への食料品等: 700ドル\n\n残り: 1250 - 800 - 700 = -250ドル\n\nこれは負になるので、問題文の「毎週200ドル」を月200ドルと解釈する場合：\n1250 - 200 - 700 = 350ドル\n\n回答: 350\n確信度: どちらともいえない
mgsm_ja_179,math,claude-sonnet-4-6,ling_1s,ラニは、ボーよりも4匹少ない量の蟹を持つモニクよりも10匹多く蟹を持っている。ボーが40匹の蟹を持つ場合、3人は全部でいくつの蟹を持っているか。,122,110,,,0,0,回答: 110\n確信度: ほぼ確実
mgsm_ja_180,math,claude-sonnet-4-6,ling_1s,ロイドは算数の講師で1時間に10ドル稼ぐ。彼は最初の週、5時間教えて、次の週8時間教えた。彼は最初の2週間いくら稼いだか？,130,130,,,1,0,回答: 130\n確信度: ほぼ確実
mgsm_ja_181,math,claude-sonnet-4-6,ling_1s,サライの学校で、2人が学級委員長に立候補している。勝者が3/4の票を取った場合、クラスで投票した生徒の総数が80だった場合、敗者が取った表の数を計算しなさい。,20,20,,,1,0,回答: 20\n確信度: ほぼ確実
mgsm_ja_182,math,claude-sonnet-4-6,ling_1s,角の花屋、サンドラは、フレッドによる注文の未配達をとても不快に感じていた。サンドラは白いカーネーションの4倍の赤い薔薇を注文し注文していた。彼女はまた、ピンクのオランダカイウを白いカネーションの5倍となる、200本注文していた。サンドラは午後5時までに赤いバラを配達できなければ、サプライヤーを変えると脅した。サンドラを取引先としてキープするためには、フレッドは午後5時までに何本の赤いバラを用意する必要があるか？,160,160,,,1,0,回答: 160\n確信度: ほぼ確実
mgsm_ja_183,math,claude-sonnet-4-6,ling_1s,ジェーンはマークよりも2歳年上だ。2年前、マークはジャンの年の半分よりも5個上の年だった。もしジャンが30歳なら、ジェーンは何歳？,23,25,,,0,0,回答: 25\n確信度: かなり自信がある
mgsm_ja_184,math,claude-sonnet-4-6,ling_1s,2つの陸上チームが1600メートルリレーで競っている。1つのチームあたり4名がそれぞれ400メートルずつ、または標準的なトラック1周を走る競技である。1つのチームでは能力が均等で、それぞれ400メートルをちょうど55秒間で走りきる。もう1つのチームでは能力に多少ばらつきがあり、1人目の走者は60秒間で走り切り、その後の走者は前の走者よりもそれぞれ3秒早いタイムで走る。この情報をもとにすれば、勝利するチームは何秒差で勝利するだろうか？,2,2,,,1,0,均等チームの合計タイム: 55 × 4 = 220秒\n\nばらつきチームの各走者:\n- 1人目: 60秒\n- 2人目: 60 - 3 = 57秒\n- 3人目: 57 - 3 = 54秒\n- 4人目: 54 - 3 = 51秒\n\n合計: 60 + 57 + 54 + 51 = 222秒\n\n均等チームの勝利、差は 222 - 220 = 2秒\n\n回答: 2\n確信度: ほぼ確実
mgsm_ja_185,math,claude-sonnet-4-6,ling_1s,ジェリーは6面ダイスを振っている。彼が3よりも大きい数を出す確率は、偶数を2回連続で出す確率よりも（何%）高いか？,25,25,,,1,0,"3より大きい数を出す確率: 4, 5, 6の3つ → 3/6 = 1/2 = 50%\n\n偶数を2回連続で出す確率: 偶数は2, 4, 6の3つ → 1回の確率は3/6 = 1/2\n2回連続: (1/2) × (1/2) = 1/4 = 25%\n\n差: 50% - 25% = 25%\n\n回答: 25\n確信度: ほぼ確実"
mgsm_ja_186,math,claude-sonnet-4-6,ling_1s,ジェナと母親は、りんご農場からりんごをいくつか摘んだ。ジェナは母親の半分の数を摘んだ。彼女の母親が20個のりんごを摘んだ場合、二人でいくつのりんごを摘んだ？,30,30,,,1,0,回答: 30\n確信度: ほぼ確実
mgsm_ja_187,math,claude-sonnet-4-6,ling_1s,ラッセルはペットショップで働いていて、齧歯類の動物たちにわらを与えようとしている。3つのケージにそれぞれ同じ数のネズミがいて、ネズミには1匹につき6本のわらが与えられる。それとは別に、ハムスターが1匹ずつ入れられたケージが10個あり、ハムスターには1匹あたり5本のわらが与えられる。それとは別に、うさぎ小屋があり、20本のわらがうさぎ全体に与えられる。このペットショップでわらはそれ以外の用途では使われていない。齧歯類の動物たちに合計で160本のわらが与えられたとしたら、1つのケージに入っているネズミの数は何匹か？,5,5,,,1,0,回答: 5\n確信度: ほぼ確実
mgsm_ja_188,math,claude-sonnet-4-6,ling_1s,マンディはベネディクトに$100借りがあります。彼らは毎月2%の利子がつくことに同意しました。マンディが3か月後に返済できるとすると、彼女はベネディクトにいくら払えばいいですか？,106,106.12,,,0,0,回答: 106.12\n確信度: かなり自信がある
mgsm_ja_189,math,claude-sonnet-4-6,ling_1s,ある商人が1袋20ドルで農場から小麦を何袋か買った。農場から倉庫まで小麦の袋を輸送するのに2ドルかかるとして、またその商人が小麦を1袋30ドルで売ったところ400ドルの収益を得たとしたら、商人は何袋の小麦を売ったことになるか？,50,40,,,0,0,回答: 40\n確信度: ほぼ確実
mgsm_ja_190,math,claude-sonnet-4-6,ling_1s,友人3人が移動遊園地の入場チケット3枚を20.25ドルで買った。チケットよりも4.50ドル安い金額で食べ物を買った。1ライドあたり33ドルの乗り物に2つ乗った。すべての支出を均等に分けることにした場合、1人あたりいくら支払ったか？,34,34,,,1,0,まず各費用を計算します。\n\n**チケット代:** 20.25ドル（3枚合計）\n\n**食べ物代:** 20.25 - 4.50 = 15.75ドル\n\n**乗り物代:** 33 × 2 = 66ドル\n\n**合計:** 20.25 + 15.75 + 66 = 102ドル\n\n**1人あたり:** 102 ÷ 3 = 34ドル\n\n回答: 34\n確信度: かなり自信がある
mgsm_ja_191,math,claude-sonnet-4-6,ling_1s,ジョンは3時間桃を収穫します。彼は1分で2つの桃を収穫できます。彼はいくつの桃を収穫しますか？,360,360,,,1,0,回答: 360\n確信度: ほぼ確実
mgsm_ja_192,math,claude-sonnet-4-6,ling_1s,アヒルは毎週、生きていくために3.5ポンドの昆虫を食べる必要がある。もしも10羽のアヒルの群れがいる場合、1日につき何ポンドの昆虫が必要になる？,5,5,,,1,0,回答: 5\n確信度: ほぼ確実
mgsm_ja_193,math,claude-sonnet-4-6,ling_1s,トムは年に10本の木を植えます。毎年彼は、1年に2本の木を伐採します。彼は50本の木から始めます。10年後、30%の木は枯れます。彼には何本の木が残りますか？,91,112,,,0,0,回答: 112\n確信度: ほぼ確実
mgsm_ja_194,math,claude-sonnet-4-6,ling_1s,スーは愉快な地域に住んでいます。ある週末、近所の人たちがスーにいたずらをしようと決めました。金曜日の朝、近所の人は18匹のプラスチックのピンクフラミンゴを、スーの自宅前の庭に設置しました。土曜日の朝、近所の人はフラミンゴの3分の1をどかし、白く塗り、新しく塗られた白いフラミンゴを、スーの自宅前の庭に戻しました。それから、日曜日の朝、彼らは別の18個のプラスチックのピンクフラミンゴをそのコレクションに加えました。日曜日の午後、プラスチックのピンクフラミンゴはプラスチックの白いフラミンゴより何個多いですか？,24,24,,,1,0,回答: 24\n確信度: ほぼ確実
mgsm_ja_195,math,claude-sonnet-4-6,ling_1s,バイオレッタは新しいクレヨンを購入したいです。彼女は5つの違う色が必要で、今回の購入のために$20用意しました。1本のクレヨンは$2です。彼女のおつりはいくらになりますか？,10,10,,,1,0,回答: 10\n確信度: ほぼ確実
